Date,temperatureC,dewpointC,windspeedKMH,pressureMB,pressureTendencyMB,precipitationMM,cloudCoverOKTA,lowCloudCoverOKTA,HKm,visibilityKM,Caption,Subcaption
4/14/2015 21:00,26.7,20.8,7.2,1011.8,0.2,0.0/3h,6,2,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 04/14/2015 21:00 UTC 
4/15/2015 0:00,28.8,19,7.2,1013.8,2,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/15/2015 3:00,31.6,22.2,14.4,1013.7,-0.1,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/15/2015 6:00,30.9,22.9,7.2,1011.9,-1.8,0.0/6h,7,4,0.6,12,Present weather reported from a manned weather station,Haze
4/15/2015 12:00,28.7,21.8,7.2,1014.2,1.7,0.0/6h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
4/15/2015 15:00,28,22.4,7.2,1015.4,1.2,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/15/2015 18:00,27.5,22.3,0,1013.8,-1.6,0.0/6h,6,2,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 04/15/2015 18:00 UTC 
4/15/2015 21:00,26.6,22.4,7.2,1013.3,-0.5,0.0/3h,5,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 04/15/2015 21:00 UTC 
4/16/2015 0:00,27.4,22.1,7.2,1015,1.7,0.0/24h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/16/2015 3:00,30.4,23.4,10.8,1014.7,-0.3,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/16/2015 6:00,32.7,24.7,10.8,1011.9,-2.8,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/16/2015 9:00,31.9,24.2,10.8,1011.5,-0.4,0.0/3h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/16/2015 12:00,29.9,24.8,14.4,1013.3,1.8,0.0/6h,6,2,0.6,10,Present weather reported from a manned weather station,Haze
4/16/2015 15:00,29,23.7,3.6,1014.5,1.2,0.0/3h,4,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/16/2015 18:00,28.3,24,3.6,1012.2,-2.3,0.0/6h,4,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/16/2015 21:00,27.6,23.6,10.8,1011.5,-0.7,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/17/2015 0:00,29.9,25,10.8,1013.5,2,0.0/24h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/17/2015 3:00,32.6,22.8,7.2,1012.8,-0.7,0.0/3h,5,4,0.6,14,Present weather reported from a manned weather station,Haze
4/17/2015 6:00,32.6,24.8,14.4,1010.6,-2.2,0.0/6h,5,4,0.6,14,Present weather reported from a manned weather station,Haze
4/17/2015 9:00,32.9,22.6,18,1009.7,-0.9,0.0/3h,5,2,0.6,14,Present weather reported from a manned weather station,Haze
4/17/2015 12:00,30.2,20.5,10.8,1011.8,2.1,0.0/6h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/17/2015 15:00,29.1,19.4,10.8,1013.5,1.7,0.0/3h,4,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/17/2015 18:00,28.1,20.9,7.2,1011.5,-2,0.0/6h,4,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/17/2015 21:00,27.4,21.2,3.6,1011,-0.5,0.0/3h,5,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/18/2015 0:00,29.5,22.9,3.6,1011.5,0.5,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/18/2015 3:00,30.9,23.7,14.4,1012.1,0.6,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/18/2015 6:00,33.9,24,7.2,1009.2,-2.9,0.0/6h,4,3,0.6,12,Present weather reported from a manned weather station,Haze
4/18/2015 9:00,33.2,24,18,1008.9,-0.3,0.0/3h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/18/2015 12:00,30,23.4,14.4,1011.3,2.4,0.0/6h,2,2,0.6,10,Present weather reported from a manned weather station,Haze
4/18/2015 15:00,29.1,23.6,7.2,1012.3,1,0.0/3h,2,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/18/2015 18:00,28.4,23.9,3.6,1010.4,-1.9,0.0/6h,4,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/18/2015 21:00,27.6,23.7,3.6,1010.4,0,0.0/3h,4,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/19/2015 0:00,28.6,24.5,10.8,1012.4,2,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/19/2015 3:00,31.5,25.5,14.4,1011.8,-0.6,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/19/2015 6:00,34.2,23.4,14.4,1009.1,-2.7,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/19/2015 9:00,34.3,22.9,14.4,1008.8,-0.3,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/19/2015 12:00,29.7,26.6,3.6,1011.1,2.3,0.0/6h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/19/2015 15:00,29.8,24.8,10.8,1012.1,1,0.0/3h,6,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/19/2015 18:00,29,24.9,10.8,1010.4,-1.7,0.0/6h,6,2,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 04/19/2015 18:00 UTC 
4/20/2015 0:00,31.9,25,7.2,1011.7,1.8,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/20/2015 3:00,32.8,22.8,10.8,1011.6,-0.1,0.0/3h,4,3,0.6,12,Present weather reported from a manned weather station,Haze
4/20/2015 6:00,32.3,25.8,21.6,1009.1,-2.5,0.0/6h,4,3,0.6,12,Present weather reported from a manned weather station,Haze
4/20/2015 9:00,31.5,26.2,18,1008.1,-1,0.0/3h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
4/20/2015 12:00,31,27,7.2,1010.2,2.1,0.0/6h,4,1,0.6,10,Present weather reported from a manned weather station,Haze
4/20/2015 18:00,28.4,25.1,7.2,1010.7,-0.9,0.0/6h,6,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/20/2015 21:00,28.1,25.6,7.2,1010.6,-0.1,0.0/3h,7,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/21/2015 0:00,30,25.2,3.6,1012.7,2.1,0.0/24h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/21/2015 3:00,32.1,25.9,10.8,1012.2,-0.5,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/21/2015 6:00,33,25.4,14.4,1008.8,-3.4,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/21/2015 9:00,28.2,24.1,7.2,1009.9,1.1,5.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/21/2015 12:00,28.4,24.6,10.8,1011.3,1.4,5.0/6h,7,3,0.6,10,Present weather reported from a manned weather station,Haze
4/21/2015 15:00,27.4,23.5,3.6,1013.1,1.8,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/21/2015 18:00,27,23.8,0,1011.5,-1.6,0.0/6h,6,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/21/2015 21:00,26.7,23.9,0,1011.6,0.1,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/22/2015 0:00,30.3,23.3,10.8,1012.5,0.9,4.5/24h,6,2,0.6,14,Present weather reported from a manned weather station,Haze
4/22/2015 3:00,33.3,23.5,18,1012.7,0.2,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/22/2015 6:00,34.5,19.6,21.6,1010.7,-2,0.0/6h,3,3,0.6,12,Present weather reported from a manned weather station,Haze
4/22/2015 9:00,33.3,20.8,18,1010.5,-0.2,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
4/22/2015 12:00,29.7,22.4,14.4,1012.5,2,0.0/6h,3,3,0.6,12,Present weather reported from a manned weather station,Haze
4/22/2015 15:00,28.8,22.3,3.6,1013.6,1.1,0.0/3h,3,3,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/22/2015 18:00,28,22.1,0,1011.8,-1.8,0.0/6h,4,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 04/22/2015 18:00 UTC 
4/22/2015 21:00,27.6,22,7.2,1012.5,0.7,0.0/3h,4,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 04/22/2015 21:00 UTC 
4/23/2015 0:00,30.2,21.5,14.4,1014.5,2,0.0/24h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/23/2015 3:00,33.4,19.9,14.4,1013.2,-1.3,0.0/3h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/23/2015 6:00,32.7,23.3,10.8,1010.6,-2.6,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/23/2015 9:00,32.3,19.6,14.4,1011,-0.4,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
4/23/2015 12:00,29.2,19.3,14.4,1013,2,0.0/6h,1,1,0.6,12,Present weather reported from a manned weather station,Haze
4/23/2015 15:00,28.2,19.5,7.2,1013.8,0.8,0.0/3h,1,1,0.6,12,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/23/2015 18:00,27.4,21.8,7.2,1012.4,-1.4,0.0/6h,4,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/23/2015 21:00,27.2,22.7,7.2,1012.5,0.1,0.0/3h,6,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/24/2015 0:00,29,23.1,10.8,1013.5,1,0.0/24h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/24/2015 3:00,30.4,23,14.4,1013.3,-0.2,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/24/2015 6:00,32.7,23.7,14.4,1010.8,-2.5,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/24/2015 9:00,31.8,22.1,14.4,1010.4,-0.4,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/24/2015 12:00,29.9,20.8,7.2,1011.2,0.8,0.0/6h,1,1,0.6,10,Present weather reported from a manned weather station,Haze
4/24/2015 15:00,28.4,21.8,10.8,1012.8,1.6,0.0/3h,1,1,0.6,10,Present weather reported from a manned weather station,Haze
4/24/2015 18:00,27.5,22.8,3.6,1011.4,-1.4,0.0/6h,1,1,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/24/2015 21:00,27.2,22.7,3.6,1011.6,-0.2,0.0/3h,4,1,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/25/2015 0:00,28.8,22.7,7.2,1013,1.4,0.0/24h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
4/25/2015 3:00,30.2,23.8,7.2,1013.1,0.1,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/25/2015 6:00,32.4,23.2,10.8,1010,-3.1,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/25/2015 9:00,33.8,20.6,7.2,1009.3,-0.7,0.0/3h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/25/2015 12:00,29.8,21,7.2,1010.9,1.6,0.0/6h,4,2,0.6,10,Present weather reported from a manned weather station,Haze
4/25/2015 15:00,28.3,21.7,7.2,1012.4,1.5,0.0/3h,3,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/25/2015 18:00,27.8,21.4,7.2,1010.9,-1.5,0.0/6h,3,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/25/2015 21:00,27.1,21.7,3.6,1011.5,0.6,0.0/3h,3,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/26/2015 0:00,29.6,21.9,7.2,1012.8,1.3,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2015 3:00,29.6,23.4,10.8,1013.4,0.6,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2015 6:00,32.4,23.2,14.4,1010.9,-2.5,0.0/6h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2015 9:00,32,23.4,10.8,1010.2,-0.7,0.0/3h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2015 12:00,30.1,20.7,7.2,1011.9,1.7,0.0/6h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
4/26/2015 15:00,28.1,21,3.6,1013.1,1.2,0.0/3h,3,3,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/26/2015 18:00,27.2,21.4,3.6,1011.3,-1.8,0.0/6h,3,3,0.6,10,No WW data. Ogimet extension,Broken. Night. At 04/26/2015 18:00 UTC 
4/26/2015 21:00,26.5,20.8,3.6,1011.8,0.5,0.0/3h,4,1,0.6,10,No WW data. Ogimet extension,Broken. Night. At 04/26/2015 21:00 UTC 
4/27/2015 0:00,29.8,21.7,7.2,1013.7,1.9,0.0/24h,6,1,0.6,12,Present weather reported from a manned weather station,Haze
4/27/2015 3:00,31,22.3,14.4,1012.3,-1.4,0.0/3h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/27/2015 6:00,32.9,23.4,14.4,1009.6,-2.7,0.0/6h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/27/2015 9:00,31.8,24.2,18,1008.8,-0.8,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/27/2015 15:00,28.7,22.3,3.6,1012.1,0.9,0.0/3h,4,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/27/2015 18:00,28,22.4,10.8,1010.8,-1.3,0.0/6h,4,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 04/27/2015 18:00 UTC 
4/27/2015 21:00,27.4,22.9,7.2,1011.1,0.3,0.0/3h,5,2,0.6,10,No WW data. Ogimet extension,Broken. Night. At 04/27/2015 21:00 UTC 
4/28/2015 0:00,30,22.1,3.6,1013.1,2,0.0/24h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/28/2015 3:00,31.2,22.3,14.4,1012.3,-0.8,0.0/3h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
4/28/2015 6:00,33,22.8,14.4,1009.7,-2.6,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/28/2015 9:00,32.4,25.4,14.4,1008.9,-0.8,0.0/3h,4,1,0.6,12,Present weather reported from a manned weather station,Haze
4/28/2015 12:00,30,23.6,10.8,1011,2.1,0.0/6h,5,2,0.6,10,Present weather reported from a manned weather station,Haze
4/28/2015 15:00,29.6,23.7,10.8,1012.1,1.1,0.0/3h,4,1,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/28/2015 18:00,28.4,24.3,7.2,1010.5,-1.6,0.0/6h,4,2,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/28/2015 21:00,28.1,24.2,3.6,1010.8,-0.3,0.0/3h,4,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/29/2015 0:00,28.4,25.1,7.2,1012.8,2,0.0/24h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/29/2015 3:00,31.7,22.9,14.4,1012.4,-0.4,0.0/3h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/29/2015 6:00,34.3,23.6,10.8,1009.2,-3.2,0.0/6h,7,3,0.6,12,Present weather reported from a manned weather station,Haze
4/29/2015 9:00,30.9,25.7,14.4,1008.6,-0.6,0.0/3h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/29/2015 12:00,29.6,24.6,14.4,1010.6,2,0.0/6h,6,3,0.6,10,Present weather reported from a manned weather station,Haze
4/29/2015 15:00,28.9,25.4,7.2,1011.6,1,0.0/3h,7,3,0.6,10,Present weather reported from a manned weather station,Clouds generally forming or developing. No meteors except photometeors
4/29/2015 18:00,28.2,25.4,7.2,1010.6,-1,0.0/6h,6,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/29/2015 21:00,27.6,24.6,7.2,1011.1,0.5,0.0/3h,6,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
4/30/2015 0:00,29.2,24.6,7.2,1011.8,0.7,0.0/24h,5,3,0.6,12,Present weather reported from a manned weather station,Haze
4/30/2015 3:00,31.4,23,10.8,1011.9,0.1,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/30/2015 6:00,33.5,21.9,14.4,1009,-1.9,0.0/6h,7,2,0.6,12,Present weather reported from a manned weather station,Haze
4/30/2015 9:00,30.7,26.7,18,1008.3,-0.7,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
4/30/2015 12:00,29.8,24.5,18,1010.2,1.9,0.0/6h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
4/30/2015 15:00,29,25.5,7.2,1011.4,1.2,0.0/3h,3,1,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
4/30/2015 18:00,28.6,25.3,3.6,1010.2,-1.2,0.0/6h,7,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 04/30/2015 18:00 UTC 
4/30/2015 21:00,27.9,22.9,0,1010.6,0.4,0.0/3h,7,3,0.6,10,No WW data. Ogimet extension,Overcast. Night. At 04/30/2015 21:00 UTC 
5/1/2015 0:00,29.6,22.2,7.2,1013.5,2.9,0.0/24h,5,2,0.6,12,Present weather reported from a manned weather station,Haze
5/1/2015 3:00,31.6,24.3,14.4,1011.4,-2.1,0.0/3h,4,2,0.6,12,Present weather reported from a manned weather station,Haze
5/1/2015 6:00,33.4,23.9,14.4,1008.3,-3.1,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
5/1/2015 9:00,34.6,20.2,14.4,1007.6,-0.7,0.0/3h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
5/1/2015 12:00,31.7,21.6,3.6,1009.4,1.8,0.0/6h,2,2,0.6,12,Present weather reported from a manned weather station,Haze
5/1/2015 15:00,29.8,21.4,3.6,1011.4,2,0.0/3h,2,2,0.6,10,Present weather reported from a manned weather station,State of sky on the whole unchanged. No meteors except photometeors
5/1/2015 18:00,28.6,21.1,3.6,1010.1,-1.3,0.0/6h,3,1,0.6,10,No WW data. Ogimet extension,Broken. Night. At 05/01/2015 18:00 UTC 
5/1/2015 21:00,28.4,21.5,0,1010.4,0.3,0.0/3h,3,1,0.6,10,No WW data. Ogimet extension,Broken. Night. At 05/01/2015 21:00 UTC 
5/2/2015 0:00,29.8,22.2,10.8,1012.3,1.9,0.0/24h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
5/2/2015 3:00,32.4,23.2,10.8,1011.8,-0.5,0.0/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
5/2/2015 6:00,34.3,24.2,7.4,1008.7,-3.1,0.0/6h,6,2,0.6,12,Present weather reported from a manned weather station,Haze
5/2/2015 9:00,30.5,24.3,3.6,1008.6,-0.1,0.254/3h,6,3,0.6,12,Present weather reported from a manned weather station,Haze
5/2/2015 12:00,30.5,24.3,10.8,1010.3,1.7,0.0/6h,5,2,0.6,10,Present weather reported from a manned weather station,Haze
5/2/2015 15:00,29.4,24.2,7.2,1011.4,1.1,0.0/3h,4,2,0.6,10,Present weather reported from a manned weather station,Clouds generally dissolving or becoming less developed. No meteors except photometeors
